,Datetime,Site,Latitude,Longitude,hourly_BC
219111,6/17/2017 15:00,92,37.80718,-122.31211,0.8
219112,6/17/2017 16:00,92,37.80718,-122.31211,0.55
219113,6/17/2017 17:00,92,37.80718,-122.31211,1.15
219114,6/17/2017 18:00,92,37.80718,-122.31211,0.76
219115,6/17/2017 19:00,92,37.80718,-122.31211,0.97
219116,6/17/2017 20:00,92,37.80718,-122.31211,1.22
219117,6/17/2017 21:00,92,37.80718,-122.31211,0.71
219118,6/17/2017 22:00,92,37.80718,-122.31211,0.67
219119,6/17/2017 23:00,92,37.80718,-122.31211,0.64
219120,6/18/2017 0:00,92,37.80718,-122.31211,0.75
219121,6/18/2017 1:00,92,37.80718,-122.31211,0.68
219122,6/18/2017 2:00,92,37.80718,-122.31211,1.07
219123,6/18/2017 3:00,92,37.80718,-122.31211,1.0
219124,6/18/2017 4:00,92,37.80718,-122.31211,0.83
219125,6/18/2017 5:00,92,37.80718,-122.31211,1.15
219126,6/18/2017 6:00,92,37.80718,-122.31211,0.74
219127,6/18/2017 7:00,92,37.80718,-122.31211,0.53
219128,6/18/2017 8:00,92,37.80718,-122.31211,0.55
219129,6/18/2017 9:00,92,37.80718,-122.31211,0.57
219130,6/18/2017 10:00,92,37.80718,-122.31211,1.07
219131,6/18/2017 11:00,92,37.80718,-122.31211,0.79
219132,6/18/2017 12:00,92,37.80718,-122.31211,1.04
219133,6/18/2017 13:00,92,37.80718,-122.31211,0.94
219134,6/18/2017 14:00,92,37.80718,-122.31211,0.8
219135,6/18/2017 15:00,92,37.80718,-122.31211,0.97
219136,6/18/2017 16:00,92,37.80718,-122.31211,0.78
219137,6/18/2017 17:00,92,37.80718,-122.31211,0.59
219138,6/18/2017 18:00,92,37.80718,-122.31211,0.64
219139,6/18/2017 19:00,92,37.80718,-122.31211,0.67
219140,6/18/2017 20:00,92,37.80718,-122.31211,0.89
219141,6/18/2017 21:00,92,37.80718,-122.31211,0.76
219142,6/18/2017 22:00,92,37.80718,-122.31211,0.68
219143,6/18/2017 23:00,92,37.80718,-122.31211,0.78
219144,6/19/2017 0:00,92,37.80718,-122.31211,0.8
219145,6/19/2017 1:00,92,37.80718,-122.31211,0.87
219146,6/19/2017 2:00,92,37.80718,-122.31211,0.45
219147,6/19/2017 3:00,92,37.80718,-122.31211,0.7
219148,6/19/2017 4:00,92,37.80718,-122.31211,0.84
219149,6/19/2017 5:00,92,37.80718,-122.31211,0.8
219150,6/19/2017 6:00,92,37.80718,-122.31211,1.61
219151,6/19/2017 7:00,92,37.80718,-122.31211,1.38
219152,6/19/2017 8:00,92,37.80718,-122.31211,2.27
219153,6/19/2017 9:00,92,37.80718,-122.31211,2.26
219154,6/19/2017 10:00,92,37.80718,-122.31211,2.38
219155,6/19/2017 11:00,92,37.80718,-122.31211,1.38
219156,6/19/2017 12:00,92,37.80718,-122.31211,1.04
219157,6/19/2017 13:00,92,37.80718,-122.31211,1.06
219158,6/19/2017 14:00,92,37.80718,-122.31211,1.52
219159,6/19/2017 15:00,92,37.80718,-122.31211,1.03
219160,6/19/2017 16:00,92,37.80718,-122.31211,1.69
219161,6/19/2017 17:00,92,37.80718,-122.31211,
219162,6/19/2017 18:00,92,37.80718,-122.31211,1.55
219163,6/19/2017 19:00,92,37.80718,-122.31211,1.17
219164,6/19/2017 20:00,92,37.80718,-122.31211,
219165,6/19/2017 21:00,92,37.80718,-122.31211,2.71
219166,6/19/2017 22:00,92,37.80718,-122.31211,2.63
219167,6/19/2017 23:00,92,37.80718,-122.31211,0.93
219168,6/20/2017 0:00,92,37.80718,-122.31211,0.63
219169,6/20/2017 1:00,92,37.80718,-122.31211,0.95
219170,6/20/2017 2:00,92,37.80718,-122.31211,1.63
219171,6/20/2017 3:00,92,37.80718,-122.31211,1.72
219172,6/20/2017 4:00,92,37.80718,-122.31211,0.7
219173,6/20/2017 5:00,92,37.80718,-122.31211,1.32
219174,6/20/2017 6:00,92,37.80718,-122.31211,0.96
219175,6/20/2017 7:00,92,37.80718,-122.31211,1.47
219176,6/20/2017 8:00,92,37.80718,-122.31211,1.6
219177,6/20/2017 9:00,92,37.80718,-122.31211,2.08
219178,6/20/2017 10:00,92,37.80718,-122.31211,1.76
219179,6/20/2017 11:00,92,37.80718,-122.31211,1.82
219180,6/20/2017 12:00,92,37.80718,-122.31211,1.35
219181,6/20/2017 13:00,92,37.80718,-122.31211,1.22
219182,6/20/2017 14:00,92,37.80718,-122.31211,1.66
219183,6/20/2017 15:00,92,37.80718,-122.31211,0.98
219184,6/20/2017 16:00,92,37.80718,-122.31211,0.89
219185,6/20/2017 17:00,92,37.80718,-122.31211,0.75
219186,6/20/2017 18:00,92,37.80718,-122.31211,0.77
219187,6/20/2017 19:00,92,37.80718,-122.31211,1.0
219188,6/20/2017 20:00,92,37.80718,-122.31211,1.03
219189,6/20/2017 21:00,92,37.80718,-122.31211,0.74
219190,6/20/2017 22:00,92,37.80718,-122.31211,0.82
219191,6/20/2017 23:00,92,37.80718,-122.31211,0.45
219192,6/21/2017 0:00,92,37.80718,-122.31211,0.65
219193,6/21/2017 1:00,92,37.80718,-122.31211,0.61
219194,6/21/2017 2:00,92,37.80718,-122.31211,0.62
219195,6/21/2017 3:00,92,37.80718,-122.31211,0.47
219196,6/21/2017 4:00,92,37.80718,-122.31211,0.29
219197,6/21/2017 5:00,92,37.80718,-122.31211,0.4
219198,6/21/2017 6:00,92,37.80718,-122.31211,0.59
219199,6/21/2017 7:00,92,37.80718,-122.31211,1.0
219200,6/21/2017 8:00,92,37.80718,-122.31211,1.83
219201,6/21/2017 9:00,92,37.80718,-122.31211,2.12
219202,6/21/2017 10:00,92,37.80718,-122.31211,1.69
219203,6/21/2017 11:00,92,37.80718,-122.31211,1.44
219204,6/21/2017 12:00,92,37.80718,-122.31211,0.99
219205,6/21/2017 13:00,92,37.80718,-122.31211,1.32
219206,6/21/2017 14:00,92,37.80718,-122.31211,1.2
219207,6/21/2017 15:00,92,37.80718,-122.31211,1.2
219208,6/21/2017 16:00,92,37.80718,-122.31211,1.12
219209,6/21/2017 17:00,92,37.80718,-122.31211,0.7
219210,6/21/2017 18:00,92,37.80718,-122.31211,1.66
219211,6/21/2017 19:00,92,37.80718,-122.31211,1.47
219212,6/21/2017 20:00,92,37.80718,-122.31211,1.65
219213,6/21/2017 21:00,92,37.80718,-122.31211,1.68
219214,6/21/2017 22:00,92,37.80718,-122.31211,2.19
219215,6/21/2017 23:00,92,37.80718,-122.31211,1.49
219216,6/22/2017 0:00,92,37.80718,-122.31211,1.35
219217,6/22/2017 1:00,92,37.80718,-122.31211,0.89
219218,6/22/2017 2:00,92,37.80718,-122.31211,0.98
219219,6/22/2017 3:00,92,37.80718,-122.31211,0.7
219220,6/22/2017 4:00,92,37.80718,-122.31211,0.83
219221,6/22/2017 5:00,92,37.80718,-122.31211,0.81
219222,6/22/2017 6:00,92,37.80718,-122.31211,1.22
219223,6/22/2017 7:00,92,37.80718,-122.31211,2.19
219224,6/22/2017 8:00,92,37.80718,-122.31211,2.8
219225,6/22/2017 9:00,92,37.80718,-122.31211,2.77
219226,6/22/2017 10:00,92,37.80718,-122.31211,1.79
219227,6/22/2017 11:00,92,37.80718,-122.31211,1.8
219228,6/22/2017 12:00,92,37.80718,-122.31211,1.82
219229,6/22/2017 13:00,92,37.80718,-122.31211,1.89
219230,6/22/2017 14:00,92,37.80718,-122.31211,1.54
219231,6/22/2017 15:00,92,37.80718,-122.31211,1.45
219232,6/22/2017 16:00,92,37.80718,-122.31211,2.14
219233,6/22/2017 17:00,92,37.80718,-122.31211,0.58
219234,6/22/2017 18:00,92,37.80718,-122.31211,0.6
219235,6/22/2017 19:00,92,37.80718,-122.31211,0.98
219236,6/22/2017 20:00,92,37.80718,-122.31211,0.82
219237,6/22/2017 21:00,92,37.80718,-122.31211,0.69
219238,6/22/2017 22:00,92,37.80718,-122.31211,0.55
219239,6/22/2017 23:00,92,37.80718,-122.31211,0.48
219240,6/23/2017 0:00,92,37.80718,-122.31211,0.2
219241,6/23/2017 1:00,92,37.80718,-122.31211,0.24
219242,6/23/2017 2:00,92,37.80718,-122.31211,0.73
219243,6/23/2017 3:00,92,37.80718,-122.31211,0.5
219244,6/23/2017 4:00,92,37.80718,-122.31211,0.36
219245,6/23/2017 5:00,92,37.80718,-122.31211,0.41
219246,6/23/2017 6:00,92,37.80718,-122.31211,0.62
219247,6/23/2017 7:00,92,37.80718,-122.31211,1.02
219248,6/23/2017 8:00,92,37.80718,-122.31211,1.33
219249,6/23/2017 9:00,92,37.80718,-122.31211,0.81
219250,6/23/2017 10:00,92,37.80718,-122.31211,0.59
219251,6/23/2017 11:00,92,37.80718,-122.31211,0.92
219252,6/23/2017 12:00,92,37.80718,-122.31211,0.54
219253,6/23/2017 13:00,92,37.80718,-122.31211,0.68
219254,6/23/2017 14:00,92,37.80718,-122.31211,0.52
219255,6/23/2017 15:00,92,37.80718,-122.31211,0.64
219256,6/23/2017 16:00,92,37.80718,-122.31211,0.55
219257,6/23/2017 17:00,92,37.80718,-122.31211,0.35
219258,6/23/2017 18:00,92,37.80718,-122.31211,0.31
219259,6/23/2017 19:00,92,37.80718,-122.31211,0.35
219260,6/23/2017 20:00,92,37.80718,-122.31211,0.31
219261,6/23/2017 21:00,92,37.80718,-122.31211,0.26
219262,6/23/2017 22:00,92,37.80718,-122.31211,0.27
219263,6/23/2017 23:00,92,37.80718,-122.31211,0.16
219264,6/24/2017 0:00,92,37.80718,-122.31211,0.15
219265,6/24/2017 1:00,92,37.80718,-122.31211,0.06
219266,6/24/2017 2:00,92,37.80718,-122.31211,0.12
219267,6/24/2017 3:00,92,37.80718,-122.31211,0.12
219268,6/24/2017 4:00,92,37.80718,-122.31211,0.04
219269,6/24/2017 5:00,92,37.80718,-122.31211,0.14
219270,6/24/2017 6:00,92,37.80718,-122.31211,0.05
219271,6/24/2017 7:00,92,37.80718,-122.31211,0.22
219272,6/24/2017 8:00,92,37.80718,-122.31211,0.17
219273,6/24/2017 9:00,92,37.80718,-122.31211,0.12
219274,6/24/2017 10:00,92,37.80718,-122.31211,0.19
219275,6/24/2017 11:00,92,37.80718,-122.31211,0.21
219276,6/24/2017 12:00,92,37.80718,-122.31211,0.36
219277,6/24/2017 13:00,92,37.80718,-122.31211,0.15
219278,6/24/2017 14:00,92,37.80718,-122.31211,0.14
219279,6/24/2017 15:00,92,37.80718,-122.31211,0.17
219280,6/24/2017 16:00,92,37.80718,-122.31211,0.59
219281,6/24/2017 17:00,92,37.80718,-122.31211,0.51
219282,6/24/2017 18:00,92,37.80718,-122.31211,0.41
219283,6/24/2017 19:00,92,37.80718,-122.31211,1.21
219284,6/24/2017 20:00,92,37.80718,-122.31211,1.25
219285,6/24/2017 21:00,92,37.80718,-122.31211,1.6
219286,6/24/2017 22:00,92,37.80718,-122.31211,0.73
219287,6/24/2017 23:00,92,37.80718,-122.31211,0.79
219288,6/25/2017 0:00,92,37.80718,-122.31211,0.64
219289,6/25/2017 1:00,92,37.80718,-122.31211,1.3
219290,6/25/2017 2:00,92,37.80718,-122.31211,1.13
219291,6/25/2017 3:00,92,37.80718,-122.31211,1.42
219292,6/25/2017 4:00,92,37.80718,-122.31211,1.15
219293,6/25/2017 5:00,92,37.80718,-122.31211,0.11
219294,6/25/2017 6:00,92,37.80718,-122.31211,0.26
219295,6/25/2017 7:00,92,37.80718,-122.31211,0.36
219296,6/25/2017 8:00,92,37.80718,-122.31211,0.13
219297,6/25/2017 9:00,92,37.80718,-122.31211,0.15
219298,6/25/2017 10:00,92,37.80718,-122.31211,0.15
219299,6/25/2017 11:00,92,37.80718,-122.31211,0.48
219300,6/25/2017 12:00,92,37.80718,-122.31211,0.73
219301,6/25/2017 13:00,92,37.80718,-122.31211,0.11
219302,6/25/2017 14:00,92,37.80718,-122.31211,0.1
219303,6/25/2017 15:00,92,37.80718,-122.31211,0.17
219304,6/25/2017 16:00,92,37.80718,-122.31211,0.19
219305,6/25/2017 17:00,92,37.80718,-122.31211,0.19
219306,6/25/2017 18:00,92,37.80718,-122.31211,0.15
219307,6/25/2017 19:00,92,37.80718,-122.31211,0.14
219308,6/25/2017 20:00,92,37.80718,-122.31211,0.2
219309,6/25/2017 21:00,92,37.80718,-122.31211,0.18
219310,6/25/2017 22:00,92,37.80718,-122.31211,0.18
219311,6/25/2017 23:00,92,37.80718,-122.31211,0.14
219312,6/26/2017 0:00,92,37.80718,-122.31211,0.23
219313,6/26/2017 1:00,92,37.80718,-122.31211,0.23
219314,6/26/2017 2:00,92,37.80718,-122.31211,0.31
219315,6/26/2017 3:00,92,37.80718,-122.31211,0.22
219316,6/26/2017 4:00,92,37.80718,-122.31211,1.03
219317,6/26/2017 5:00,92,37.80718,-122.31211,0.91
219318,6/26/2017 6:00,92,37.80718,-122.31211,0.9
219319,6/26/2017 7:00,92,37.80718,-122.31211,0.78
219320,6/26/2017 8:00,92,37.80718,-122.31211,1.08
219321,6/26/2017 9:00,92,37.80718,-122.31211,1.28
219322,6/26/2017 10:00,92,37.80718,-122.31211,0.76
219323,6/26/2017 11:00,92,37.80718,-122.31211,0.92
219324,6/26/2017 12:00,92,37.80718,-122.31211,1.56
219325,6/26/2017 13:00,92,37.80718,-122.31211,0.59
219326,6/26/2017 14:00,92,37.80718,-122.31211,0.73
219327,6/26/2017 15:00,92,37.80718,-122.31211,0.65
219328,6/26/2017 16:00,92,37.80718,-122.31211,0.83
219329,6/26/2017 17:00,92,37.80718,-122.31211,
219330,6/26/2017 18:00,92,37.80718,-122.31211,0.66
219331,6/26/2017 19:00,92,37.80718,-122.31211,0.53
219332,6/26/2017 20:00,92,37.80718,-122.31211,0.26
219333,6/26/2017 21:00,92,37.80718,-122.31211,0.33
219334,6/26/2017 22:00,92,37.80718,-122.31211,0.29
219335,6/26/2017 23:00,92,37.80718,-122.31211,0.23
219336,6/27/2017 0:00,92,37.80718,-122.31211,0.46
219337,6/27/2017 1:00,92,37.80718,-122.31211,0.31
219338,6/27/2017 2:00,92,37.80718,-122.31211,0.32
219339,6/27/2017 3:00,92,37.80718,-122.31211,0.45
219340,6/27/2017 4:00,92,37.80718,-122.31211,0.43
219341,6/27/2017 5:00,92,37.80718,-122.31211,0.34
219342,6/27/2017 6:00,92,37.80718,-122.31211,0.26
219343,6/27/2017 7:00,92,37.80718,-122.31211,0.66
219344,6/27/2017 8:00,92,37.80718,-122.31211,0.67
219345,6/27/2017 9:00,92,37.80718,-122.31211,1.43
219346,6/27/2017 10:00,92,37.80718,-122.31211,0.81
219347,6/27/2017 11:00,92,37.80718,-122.31211,0.8
219348,6/27/2017 12:00,92,37.80718,-122.31211,0.76
219349,6/27/2017 13:00,92,37.80718,-122.31211,0.69
219350,6/27/2017 14:00,92,37.80718,-122.31211,0.96
219351,6/27/2017 15:00,92,37.80718,-122.31211,0.62
219352,6/27/2017 16:00,92,37.80718,-122.31211,0.96
219353,6/27/2017 17:00,92,37.80718,-122.31211,0.33
219354,6/27/2017 18:00,92,37.80718,-122.31211,0.47
219355,6/27/2017 19:00,92,37.80718,-122.31211,0.29
219356,6/27/2017 20:00,92,37.80718,-122.31211,0.39
219357,6/27/2017 21:00,92,37.80718,-122.31211,1.41
219358,6/27/2017 22:00,92,37.80718,-122.31211,1.1
219359,6/27/2017 23:00,92,37.80718,-122.31211,0.59
219360,6/28/2017 0:00,92,37.80718,-122.31211,0.85
219361,6/28/2017 1:00,92,37.80718,-122.31211,1.5
219362,6/28/2017 2:00,92,37.80718,-122.31211,1.12
219363,6/28/2017 3:00,92,37.80718,-122.31211,0.49
219364,6/28/2017 4:00,92,37.80718,-122.31211,0.79
219365,6/28/2017 5:00,92,37.80718,-122.31211,0.98
219366,6/28/2017 6:00,92,37.80718,-122.31211,1.05
219367,6/28/2017 7:00,92,37.80718,-122.31211,0.9
219368,6/28/2017 8:00,92,37.80718,-122.31211,1.14
219369,6/28/2017 9:00,92,37.80718,-122.31211,1.45
219370,6/28/2017 10:00,92,37.80718,-122.31211,1.3
219371,6/28/2017 11:00,92,37.80718,-122.31211,0.94
219372,6/28/2017 12:00,92,37.80718,-122.31211,0.62
219373,6/28/2017 13:00,92,37.80718,-122.31211,0.7
219374,6/28/2017 14:00,92,37.80718,-122.31211,0.87
219375,6/28/2017 15:00,92,37.80718,-122.31211,0.64
219376,6/28/2017 16:00,92,37.80718,-122.31211,0.73
219377,6/28/2017 17:00,92,37.80718,-122.31211,0.53
219378,6/28/2017 18:00,92,37.80718,-122.31211,0.77
219379,6/28/2017 19:00,92,37.80718,-122.31211,1.24
219380,6/28/2017 20:00,92,37.80718,-122.31211,0.78
219381,6/28/2017 21:00,92,37.80718,-122.31211,0.94
219382,6/28/2017 22:00,92,37.80718,-122.31211,1.12
219383,6/28/2017 23:00,92,37.80718,-122.31211,0.64
219384,6/29/2017 0:00,92,37.80718,-122.31211,0.61
219385,6/29/2017 1:00,92,37.80718,-122.31211,0.86
219386,6/29/2017 2:00,92,37.80718,-122.31211,0.69
219387,6/29/2017 3:00,92,37.80718,-122.31211,0.74
219388,6/29/2017 4:00,92,37.80718,-122.31211,0.85
219389,6/29/2017 5:00,92,37.80718,-122.31211,0.51
219390,6/29/2017 6:00,92,37.80718,-122.31211,0.97
219391,6/29/2017 7:00,92,37.80718,-122.31211,1.1
219392,6/29/2017 8:00,92,37.80718,-122.31211,1.23
219393,6/29/2017 9:00,92,37.80718,-122.31211,0.87
219394,6/29/2017 10:00,92,37.80718,-122.31211,0.71
219395,6/29/2017 11:00,92,37.80718,-122.31211,0.65
219396,6/29/2017 12:00,92,37.80718,-122.31211,0.86
219397,6/29/2017 13:00,92,37.80718,-122.31211,0.77
219398,6/29/2017 14:00,92,37.80718,-122.31211,0.8
219399,6/29/2017 15:00,92,37.80718,-122.31211,0.69
219400,6/29/2017 16:00,92,37.80718,-122.31211,0.8
219401,6/29/2017 17:00,92,37.80718,-122.31211,
219402,6/29/2017 18:00,92,37.80718,-122.31211,0.48
219403,6/29/2017 19:00,92,37.80718,-122.31211,0.56
219404,6/29/2017 20:00,92,37.80718,-122.31211,0.53
219405,6/29/2017 21:00,92,37.80718,-122.31211,0.39
219406,6/29/2017 22:00,92,37.80718,-122.31211,0.3
219407,6/29/2017 23:00,92,37.80718,-122.31211,1.68
219408,6/30/2017 0:00,92,37.80718,-122.31211,1.2
219409,6/30/2017 1:00,92,37.80718,-122.31211,1.58
219410,6/30/2017 2:00,92,37.80718,-122.31211,1.03
219411,6/30/2017 3:00,92,37.80718,-122.31211,1.33
219412,6/30/2017 4:00,92,37.80718,-122.31211,1.13
219413,6/30/2017 5:00,92,37.80718,-122.31211,0.88
219414,6/30/2017 6:00,92,37.80718,-122.31211,0.89
219415,6/30/2017 7:00,92,37.80718,-122.31211,0.57
219416,6/30/2017 8:00,92,37.80718,-122.31211,0.89
219417,6/30/2017 9:00,92,37.80718,-122.31211,0.75
219418,6/30/2017 10:00,92,37.80718,-122.31211,0.67
219419,6/30/2017 11:00,92,37.80718,-122.31211,0.73
219420,6/30/2017 12:00,92,37.80718,-122.31211,0.59
219421,6/30/2017 13:00,92,37.80718,-122.31211,0.56
219422,6/30/2017 14:00,92,37.80718,-122.31211,0.71
219423,6/30/2017 15:00,92,37.80718,-122.31211,0.64
219424,6/30/2017 16:00,92,37.80718,-122.31211,0.6
219425,6/30/2017 17:00,92,37.80718,-122.31211,0.29
219426,6/30/2017 18:00,92,37.80718,-122.31211,0.32
219427,6/30/2017 19:00,92,37.80718,-122.31211,0.36
219428,6/30/2017 20:00,92,37.80718,-122.31211,0.43
219429,6/30/2017 21:00,92,37.80718,-122.31211,0.37
219430,6/30/2017 22:00,92,37.80718,-122.31211,0.32
219431,6/30/2017 23:00,92,37.80718,-122.31211,0.28
219432,7/1/2017 0:00,92,37.80718,-122.31211,0.23
219433,7/1/2017 1:00,92,37.80718,-122.31211,0.22
219434,7/1/2017 2:00,92,37.80718,-122.31211,0.24
219435,7/1/2017 3:00,92,37.80718,-122.31211,0.15
219436,7/1/2017 4:00,92,37.80718,-122.31211,0.2
219437,7/1/2017 5:00,92,37.80718,-122.31211,0.15
219438,7/1/2017 6:00,92,37.80718,-122.31211,0.2
219439,7/1/2017 7:00,92,37.80718,-122.31211,0.31
219440,7/1/2017 8:00,92,37.80718,-122.31211,0.18
219441,7/1/2017 9:00,92,37.80718,-122.31211,0.18
219442,7/1/2017 10:00,92,37.80718,-122.31211,0.15
219443,7/1/2017 11:00,92,37.80718,-122.31211,0.18
219444,7/1/2017 12:00,92,37.80718,-122.31211,0.23
219445,7/1/2017 13:00,92,37.80718,-122.31211,0.23
219446,7/1/2017 14:00,92,37.80718,-122.31211,0.2
219447,7/1/2017 15:00,92,37.80718,-122.31211,0.19
219448,7/1/2017 16:00,92,37.80718,-122.31211,0.22
219449,7/1/2017 17:00,92,37.80718,-122.31211,0.25
219450,7/1/2017 18:00,92,37.80718,-122.31211,0.21
219451,7/1/2017 19:00,92,37.80718,-122.31211,0.5
219452,7/1/2017 20:00,92,37.80718,-122.31211,0.42
219453,7/1/2017 21:00,92,37.80718,-122.31211,0.33
219454,7/1/2017 22:00,92,37.80718,-122.31211,0.32
219455,7/1/2017 23:00,92,37.80718,-122.31211,0.27
219456,7/2/2017 0:00,92,37.80718,-122.31211,0.27
219457,7/2/2017 1:00,92,37.80718,-122.31211,0.19
219458,7/2/2017 2:00,92,37.80718,-122.31211,0.21
219459,7/2/2017 3:00,92,37.80718,-122.31211,0.37
219460,7/2/2017 4:00,92,37.80718,-122.31211,0.27
219461,7/2/2017 5:00,92,37.80718,-122.31211,0.3
219462,7/2/2017 6:00,92,37.80718,-122.31211,0.45
219463,7/2/2017 7:00,92,37.80718,-122.31211,0.7
219464,7/2/2017 8:00,92,37.80718,-122.31211,0.29
219465,7/2/2017 9:00,92,37.80718,-122.31211,0.4
219466,7/2/2017 10:00,92,37.80718,-122.31211,0.25
219467,7/2/2017 11:00,92,37.80718,-122.31211,0.17
219468,7/2/2017 12:00,92,37.80718,-122.31211,0.48
219469,7/2/2017 13:00,92,37.80718,-122.31211,0.71
219470,7/2/2017 14:00,92,37.80718,-122.31211,0.46
219471,7/2/2017 15:00,92,37.80718,-122.31211,0.29
219472,7/2/2017 16:00,92,37.80718,-122.31211,1.55
219473,7/2/2017 17:00,92,37.80718,-122.31211,1.88
219474,7/2/2017 18:00,92,37.80718,-122.31211,2.6
219475,7/2/2017 19:00,92,37.80718,-122.31211,3.13
219476,7/2/2017 20:00,92,37.80718,-122.31211,2.08
219477,7/2/2017 21:00,92,37.80718,-122.31211,1.76
219478,7/2/2017 22:00,92,37.80718,-122.31211,2.02
219479,7/2/2017 23:00,92,37.80718,-122.31211,2.0
219480,7/3/2017 0:00,92,37.80718,-122.31211,1.97
219481,7/3/2017 1:00,92,37.80718,-122.31211,1.57
219482,7/3/2017 2:00,92,37.80718,-122.31211,1.79
219483,7/3/2017 3:00,92,37.80718,-122.31211,1.71
219484,7/3/2017 4:00,92,37.80718,-122.31211,1.72
219485,7/3/2017 5:00,92,37.80718,-122.31211,1.54
219486,7/3/2017 6:00,92,37.80718,-122.31211,1.94
219487,7/3/2017 7:00,92,37.80718,-122.31211,2.27
219488,7/3/2017 8:00,92,37.80718,-122.31211,1.52
219489,7/3/2017 9:00,92,37.80718,-122.31211,1.12
219490,7/3/2017 10:00,92,37.80718,-122.31211,1.66
219491,7/3/2017 11:00,92,37.80718,-122.31211,1.17
219492,7/3/2017 12:00,92,37.80718,-122.31211,0.78
219493,7/3/2017 13:00,92,37.80718,-122.31211,1.39
219494,7/3/2017 14:00,92,37.80718,-122.31211,2.31
219495,7/3/2017 15:00,92,37.80718,-122.31211,0.82
219496,7/3/2017 16:00,92,37.80718,-122.31211,0.65
219497,7/3/2017 17:00,92,37.80718,-122.31211,0.57
219498,7/3/2017 18:00,92,37.80718,-122.31211,
219499,7/3/2017 19:00,92,37.80718,-122.31211,0.83
219500,7/3/2017 20:00,92,37.80718,-122.31211,0.91
219501,7/3/2017 21:00,92,37.80718,-122.31211,1.17
219502,7/3/2017 22:00,92,37.80718,-122.31211,0.63
219503,7/3/2017 23:00,92,37.80718,-122.31211,0.4
219504,7/4/2017 0:00,92,37.80718,-122.31211,1.34
219505,7/4/2017 1:00,92,37.80718,-122.31211,1.02
219506,7/4/2017 2:00,92,37.80718,-122.31211,0.47
219507,7/4/2017 3:00,92,37.80718,-122.31211,0.36
219508,7/4/2017 4:00,92,37.80718,-122.31211,0.19
219509,7/4/2017 5:00,92,37.80718,-122.31211,0.19
219510,7/4/2017 6:00,92,37.80718,-122.31211,0.2
219511,7/4/2017 7:00,92,37.80718,-122.31211,0.19
219512,7/4/2017 8:00,92,37.80718,-122.31211,0.32
219513,7/4/2017 9:00,92,37.80718,-122.31211,0.33
219514,7/4/2017 10:00,92,37.80718,-122.31211,0.34
219515,7/4/2017 11:00,92,37.80718,-122.31211,0.21
219516,7/4/2017 12:00,92,37.80718,-122.31211,0.21
219517,7/4/2017 13:00,92,37.80718,-122.31211,0.24
219518,7/4/2017 14:00,92,37.80718,-122.31211,0.16
219519,7/4/2017 15:00,92,37.80718,-122.31211,0.18
219520,7/4/2017 16:00,92,37.80718,-122.31211,0.14
219521,7/4/2017 17:00,92,37.80718,-122.31211,0.17
219522,7/4/2017 18:00,92,37.80718,-122.31211,0.2
219523,7/4/2017 19:00,92,37.80718,-122.31211,0.25
219524,7/4/2017 20:00,92,37.80718,-122.31211,0.32
219525,7/4/2017 21:00,92,37.80718,-122.31211,0.23
219526,7/4/2017 22:00,92,37.80718,-122.31211,0.61
219527,7/4/2017 23:00,92,37.80718,-122.31211,0.8
219528,7/5/2017 0:00,92,37.80718,-122.31211,1.16
219529,7/5/2017 1:00,92,37.80718,-122.31211,1.1
219530,7/5/2017 2:00,92,37.80718,-122.31211,1.23
219531,7/5/2017 3:00,92,37.80718,-122.31211,1.51
219532,7/5/2017 4:00,92,37.80718,-122.31211,1.92
219533,7/5/2017 5:00,92,37.80718,-122.31211,2.05
219534,7/5/2017 6:00,92,37.80718,-122.31211,1.9
219535,7/5/2017 7:00,92,37.80718,-122.31211,1.04
219536,7/5/2017 8:00,92,37.80718,-122.31211,0.7
219537,7/5/2017 9:00,92,37.80718,-122.31211,1.22
219538,7/5/2017 10:00,92,37.80718,-122.31211,0.57
219539,7/5/2017 11:00,92,37.80718,-122.31211,0.41
219540,7/5/2017 12:00,92,37.80718,-122.31211,0.47
219541,7/5/2017 13:00,92,37.80718,-122.31211,0.79
219542,7/5/2017 14:00,92,37.80718,-122.31211,0.34
219543,7/5/2017 15:00,92,37.80718,-122.31211,0.38
219544,7/5/2017 16:00,92,37.80718,-122.31211,0.26
219545,7/5/2017 17:00,92,37.80718,-122.31211,0.25
219546,7/5/2017 18:00,92,37.80718,-122.31211,0.3
219547,7/5/2017 19:00,92,37.80718,-122.31211,0.34
219548,7/5/2017 20:00,92,37.80718,-122.31211,0.4
219549,7/5/2017 21:00,92,37.80718,-122.31211,0.28
219550,7/5/2017 22:00,92,37.80718,-122.31211,0.27
219551,7/5/2017 23:00,92,37.80718,-122.31211,0.23
219552,7/6/2017 0:00,92,37.80718,-122.31211,0.22
219553,7/6/2017 1:00,92,37.80718,-122.31211,0.26
219554,7/6/2017 2:00,92,37.80718,-122.31211,0.25
219555,7/6/2017 3:00,92,37.80718,-122.31211,0.28
219556,7/6/2017 4:00,92,37.80718,-122.31211,0.33
219557,7/6/2017 5:00,92,37.80718,-122.31211,0.83
219558,7/6/2017 6:00,92,37.80718,-122.31211,1.35
219559,7/6/2017 7:00,92,37.80718,-122.31211,0.68
219560,7/6/2017 8:00,92,37.80718,-122.31211,0.64
219561,7/6/2017 9:00,92,37.80718,-122.31211,0.89
